Fecha;year;month;day;day_name;Veh;Linea;Descripcion;Correccion;Sistema;Retraso_minutos;Causó_desalojo;Porcentaje_desalojo;Supervisor_reviso;Cat;Fiabilidad_Servicio
2013-01-29;2013;1;29;Tuesday;69;1;bloqueo 2bras falla freno m1;se corrige falso en tarjeta fuente de la uef;unidad electronica de frenado;1.0;0;0.0;1319;1;0
2013-03-20;2013;3;20;Wednesday;69;1;1erpuerta izq no cierra;se acomodo resorte ;puertas;0.0;0;0.0;1285;3;0
2013-05-29;2013;5;29;Wednesday;69;1;falla de cea;capacitores del cea;convertidor de auxiliares;0.0;0;0.0;257;1;0
2013-06-02;2013;6;2;Sunday;69;1;fuga en el techo del vehiculo;se corrige conexiones flojas;pantografo;0.0;0;0.0;289;3;0
2013-08-24;2013;8;24;Saturday;69;1;se repliega el pantografo;se restablece mecanismo ;pantografo;5.0;0;0.0;289;3;1
2013-08-27;2013;8;27;Tuesday;69;1;falla a acondicionado;se cambio modulo de control;aire acondicionado;0.0;0;0.0;2269;4;0
2013-09-26;2013;9;26;Thursday;69;1;fallan puertas;se cambian pletinas;puertas;6.0;1;70.0;915;1;1
2013-09-30;2013;9;30;Monday;69;1;fallan puertas;se cambio pletinas;puertas;0.0;0;0.0;593;1;0
2013-10-06;2013;10;6;Sunday;69;1;falla de compresor ;se agrega aceite y aprietan lineas;compresor de aire;0.0;0;0.0;257;2;0
2013-10-21;2013;10;21;Monday;69;1;falal de sicas;se resetea sicas;unidad de control de auxiliares;0.0;0;0.0;1319;1;0
2013-11-14;2013;11;14;Thursday;69;1;falla de compresor;linea recalentada;compresor de aire;0.0;0;0.0;289;2;0
2013-11-23;2013;11;23;Saturday;69;1;empaque 6a pta ld suelto;se reacomodo empaque;puertas;0.0;0;0.0;1285;3;0
2013-12-20;2013;12;20;Friday;69;1;bloqueo 32 bar;se cambio bkp ;puertas;2.0;0;0.0;740;2;0
2014-02-12;2014;2;12;Wednesday;69;1;falla de aire acondiiconado m2;se resetea termico;aire acondicionado;3.0;0;0.0;2269;4;0
2014-03-28;2014;3;28;Friday;69;1;clima m2 no enfria;en revision;aire acondicionado;0.0;0;0.0;289;4;0
2014-04-01;2014;4;1;Tuesday;69;1;fuga bajo cabina;no se encontro falla;tuberias y mangueras neumaticas;0.0;0;0.0;289;3;0
2014-06-06;2014;6;6;Friday;69;1;falla de cea;se cambio rack de control;convertidor de auxiliares;4.0;1;10.0;915;1;1
2014-06-06;2014;6;6;Friday;69;1;falla de cea;se reparo cableado de rack;convertidor de auxiliares;2.0;1;30.0;915;1;1
2014-06-13;2014;6;13;Friday;69;1;bloqueo a 32 bar intermitente;se acomoda resorte de 5apuerta izq;puertas;3.0;0;0.0;1285;3;0
2014-09-01;2014;9;1;Monday;69;1;puerta 2 derecha no cierra;se corrige linea abierta;puertas;3.0;1;80.0;1285;2;1
2014-09-12;2014;9;12;Friday;69;1;tironeos a la traccion;se repara unf;unidad neumatica de frenado;0.0;0;0.0;257;3;0
2015-01-01;2015;1;1;Thursday;69;1;bpa suelto y se batalla para abrir puertas;se cambia boton;botoneria;0.0;0;0.0;289;2;0
2015-01-02;2015;1;2;Friday;69;1;chisporroteo carbones pantografo;se cambiaron bandas de carbon;pantografo;0.0;0;0.0;289;3;0
2015-01-20;2015;1;20;Tuesday;69;1;fuga de aire en articulacion;se cambio manguera en br;tuberias y mangueras neumaticas;0.0;0;0.0;257;3;0
2015-01-31;2015;1;31;Saturday;69;1;tironeos ; se borran memorias de fallas;sensores de velocidad;0.0;0;0.0;1319;1;0
2015-02-16;2015;2;16;Monday;69;1;clima m2 caliente;en revision;aire acondicionado;0.0;0;0.0;2269;4;0
2015-03-21;2015;3;21;Saturday;69;1;clima m2 caliente  ;se cambio fusible de plc;aire acondicionado;0.0;0;0.0;1285;4;0
2015-03-30;2015;3;30;Monday;69;1;pantografo replegado;se cambio gto driver y fusible de 160;convertidor de auxiliares;8.0;1;80.0;1319;1;1
2015-04-26;2015;4;26;Sunday;69;1;falla de disyuntor 695164;se revizan encontrando todo normal;disyuntor;3.0;0;0.0;257;1;0
2015-06-30;2015;6;30;Tuesday;69;1;6apuerta izquierda no abre;se cambio pletina;puertas;3.3;0;0.0;1319;1;0
2015-07-12;2015;7;12;Sunday;69;1;redundancia en sicas;se reseteo sicas;unidad de control de auxiliares;0.0;0;0.0;1319;1;0
2015-07-20;2015;7;20;Monday;69;1;selector de clima de cabina no funciona;se cambia selector;aire acondicionado;0.0;0;0.0;2269;4;0
2015-07-21;2015;7;21;Tuesday;69;1;falla de compresor;se retira termostato;compresor de aire;0.0;0;0.0;740;3;0
2015-08-07;2015;8;7;Friday;69;1;selector del clima no funciona;climas cambio potenciometro;aire acondicionado;2.0;0;0.0;1285;4;0
2015-08-20;2015;8;20;Thursday;69;1;no abren puertas;se cambian tarjetas de sicas;unidad de control de auxiliares;0.0;1;90.0;915;1;1
2015-08-25;2015;8;25;Tuesday;69;1;fala de frenado;se borran memorias;unidad electronica de frenado;4.5;0;0.0;915;1;0
2015-09-03;2015;9;3;Thursday;69;1;clima de m1 no enfria;no se encontro falla;aire acondicionado;0.0;0;0.0;2269;4;0
2015-09-19;2015;9;19;Saturday;69;1;1a puerta ld no abre;se cambia pletina;puertas;0.0;0;0.0;289;1;0
2015-10-07;2015;10;7;Wednesday;69;1;bloqueos a 3 bars;en revision;unidad neumatica de frenado;0.0;0;0.0;289;2;0
2015-10-11;2015;10;11;Sunday;69;1;falla de compresor vehs 5069;se esta revizando;compresor de aire;1.0;0;0.0;1285;3;0
2015-10-21;2015;10;21;Wednesday;69;1;puerta 1 derecha lanta;no se encontro falla;puertas;0.0;0;0.0;593;1;0
2015-10-22;2015;10;22;Thursday;69;1;puerta 1 derecha no cierra;se cambia pletina;puertas;0.0;0;0.0;915;1;0
2015-11-06;2015;11;6;Friday;69;1;golpeteo en m1;se reperfilan ruedas;ruedas;0.0;0;0.0;257;3;0
2015-11-30;2015;11;30;Monday;69;1;puerta 1 izq no cierra;se cambia pletina;puertas;0.0;0;0.0;915;1;0
2010-01-12;2010;1;12;Tuesday;70;1;no abren ptas lado derecho;se cambia cmt;unidad de control de auxiliares;0.0;0;0.0;257;1;0
2010-03-07;2010;3;7;Sunday;70;1;manometro de frenado descalibrado;se cambia manometro;cabina;0.0;0;0.0;257;3;0
2010-04-12;2010;4;12;Monday;70;1;falla de cet;en revision;convertidor de traccion;6.0;0;0.0;1319;1;1
2010-04-12;2010;4;12;Monday;70;1;2a pta izq lenta;se cambio pletina;puertas;0.0;0;0.0;1319;1;0
2010-04-15;2010;4;15;Thursday;70;1;puerta 3 izq no cierra;se cambio pletina;puertas;0.0;0;0.0;1319;1;0
2010-06-04;2010;6;4;Friday;70;1;falla de disyuntor;se reseteo;disyuntor;2.5;0;0.0;915;1;0
2010-07-01;2010;7;1;Thursday;70;1;4a l izquierda1a y 5a l derecha;se cambian pletinas;puertas;0.0;0;0.0;915;1;0
2010-07-03;2010;7;3;Saturday;70;1;4a puerta l izq no abre;se cambia pletina;puertas;2.0;1;5.0;915;1;1
2010-08-15;2010;8;15;Sunday;70;1;1apyerta derecha no cierra;se cambio pletina;puertas;0.0;0;0.0;1285;1;0
2010-08-27;2010;8;27;Friday;70;1;bloqueo a 32 bars;resorte suelto en 6a puerta derecha bkp;puertas;5.5;1;60.0;740;3;1
2010-09-21;2010;9;21;Tuesday;70;1;puerta 3 izq no abre;se cambia pletina;puertas;0.0;0;0.0;915;1;0
2010-10-24;2010;10;24;Sunday;70;1;no se pueden abrir puertas;se cambio boton bpa;botoneria;0.0;1;80.0;1285;2;1
2010-12-20;2010;12;20;Monday;70;1;bloqueo a 3 bars al frenar maximo;se camia manipulador;manipulador;2.0;1;75.0;1319;1;1
2010-12-23;2010;12;23;Thursday;70;1;puerta 3 der no abre;no se encontro falla;puertas;0.0;0;0.0;739;3;0
2011-03-28;2011;3;28;Monday;70;1;bloqueo a 3 bars;tarjeta 7 de sicas averiada rtb;unidad de control de auxiliares;0.0;0;0.0;1319;1;0
2011-04-05;2011;4;5;Tuesday;70;1;bloqueo a 32 bars;tarjeta de sicas averiada;unidad de control de auxiliares;0.0;0;0.0;915;1;0
2011-05-24;2011;5;24;Tuesday;70;1;puerta 1 derecha lenta;se cambia pletina;puertas;1.0;0;0.0;1319;1;0
2011-06-10;2011;6;10;Friday;70;1;clima m1 no enfria;se reviso estando ok;aire acondicionado;2.0;0;0.0;2269;4;0
2011-06-15;2011;6;15;Wednesday;70;1;boton preparacion apertura con falso;se cambia boton;botoneria;0.0;0;0.0;1285;2;0
2011-07-30;2011;7;30;Saturday;70;1;4a pta derecha lenta;se cambio pletina;puertas;0.0;0;0.0;1319;1;0
2011-07-31;2011;7;31;Sunday;70;1;4a pta derecha lenta;se cambio pletina;puertas;0.0;0;0.0;593;1;0
2011-08-18;2011;8;18;Thursday;70;1;falla en aire acondicionado pasajeros;se resetearon;aire acondicionado;0.0;0;0.0;2260;4;0
2011-11-06;2011;11;6;Sunday;70;1;soneria de ruptor;se reseteo sicas veh70;unidad de control de auxiliares;5.0;1;90.0;289;1;1
2012-02-13;2012;2;13;Monday;70;1;bloqueo a 3 bars;falla en ahm;manipulador;4.0;1;30.0;915;1;1
2012-02-27;2012;2;27;Monday;70;1;falla de disyuntor;se restablece disyuntor;disyuntor;3.0;0;0.0;915;1;0
2012-03-09;2012;3;9;Friday;70;1;bloqueo a 3 bars;no se encontro falla;acoplador;5.0;0;0.0;740;3;1
2012-03-21;2012;3;21;Wednesday;70;1;falla en disyuntor;se resetea disyuntor;disyuntor;2.0;0;0.0;740;1;0
2012-05-02;2012;5;2;Wednesday;70;1;puertas 2 4 y 5 izq no cierran;se cambian pletinas;puertas;0.0;0;0.0;593;1;0
2012-05-03;2012;5;3;Thursday;70;1;puertas 4 y 5 tardan en abrir;se cambian pletinas;puertas;0.0;0;0.0;593;1;0
2012-05-23;2012;5;23;Wednesday;70;1;falla de disyuntor;se resetea disyuntor;disyuntor;6.0;0;0.0;593;1;1
2012-05-27;2012;5;27;Sunday;70;1;primer puerta ld no abre;se cambia pletina;puertas;0.0;0;0.0;1285;1;0
2012-06-14;2012;6;14;Thursday;70;1;pantografo cae 2 veces;falal de cea;unidad de control de auxiliares;7.0;1;20.0;915;1;1
2012-07-16;2012;7;16;Monday;70;1;clima de m2 no enfria;en revision;aire acondicionado;0.0;0;0.0;2269;4;0
2012-07-25;2012;7;25;Wednesday;70;1;clima de m2 no enfria;se resetea en l2;aire acondicionado;0.0;0;0.0;1269;4;0
2012-07-29;2012;7;29;Sunday;70;1;falla de disyuntor;resistencia de precarga averiada;convertidor de traccion;2.0;0;0.0;593;1;0
2012-07-31;2012;7;31;Tuesday;70;1;falla de disyuntor;resistencia de precarga averiada;convertidor de traccion;0.0;0;0.0;593;1;0
2012-08-30;2012;8;30;Thursday;70;1;baja traccion;se cambia gstf;generador de senal traccion frenado;2.0;0;0.0;915;1;0
2012-08-31;2012;8;31;Friday;70;1;falla de sicas;se cambio tarj5 sicas m1;unidad de control de traccion;4.0;1;50.0;1319;1;1
2012-09-03;2012;9;3;Monday;70;1;clima de m2 no enfria;en revision;aire acondicionado;2.0;0;0.0;2261;4;0
2012-09-07;2012;9;7;Friday;70;1;bloqueo a 3 bars;se cambia tarjeta a sicas;unidad de control de auxiliares;9.0;1;60.0;1319;1;1
2012-09-17;2012;9;17;Monday;70;1;falla electronica de mandos;se cambia sicas;unidad de control de auxiliares;0.0;0;0.0;593;1;0
2012-10-03;2012;10;3;Wednesday;70;1;bloqueo a 2 bars;no se encontro falla;convertidor de traccion;6.0;1;40.0;1319;1;1
2012-10-06;2012;10;6;Saturday;70;1;clima de usuarios m1;linea recalentada en plcse corrige;aire acondicionado;0.0;0;0.0;2269;4;0
2012-10-12;2012;10;12;Friday;70;1;tercer puerta lizq lenta al cierre;se cambio pletina;puertas;0.0;0;0.0;1319;1;0
2012-10-20;2012;10;20;Saturday;70;1;disyuntor en m1;lo restablese conductor en linea;disyuntor;0.5;0;0.0;257;1;0
2012-10-21;2012;10;21;Sunday;70;1;5ta puerta l derecha no cierra;se cambia pletina;puertas;0.0;0;0.0;289;1;0
2012-11-02;2012;11;2;Friday;70;1;bloqueo 32;se repararon carteros;lamparas de senalizacion;2.0;1;65.0;257;2;1
2012-11-06;2012;11;6;Tuesday;70;1;bloqueo a 3 bars;se cambia sensor de proximidad;acoplador;3.3;0;0.0;257;2;0
2012-11-27;2012;11;27;Tuesday;70;1;puerta 5 der no abre;se cambia pletina;puertas;0.0;0;0.0;1319;1;0
2012-11-28;2012;11;28;Wednesday;70;1;puerta 4 izq no cierra;se cambia pletina;puertas;2.0;0;0.0;1319;1;0
2013-02-09;2013;2;9;Saturday;70;1;3a puerta izquierda muy lenta;se cambia pletina;puertas;2.0;0;0.0;740;1;0
2013-02-25;2013;2;25;Monday;70;1;puerta 5 izq no abre;se resetea tren;puertas;0.0;0;0.0;915;1;0
2013-03-16;2013;3;16;Saturday;70;1;clima m2 no enfria;se reviso estando normal;aire acondicionado;0.0;0;0.0;1285;2;0
2013-04-23;2013;4;23;Tuesday;70;1;clima mi no enfria;se resetea tarjeta;aire acondicionado;0.0;0;0.0;289;4;0
2013-05-24;2013;5;24;Friday;70;1;falla disyuntor y 0 bars;se cambia unidad inversora del cet;convertidor de traccion;0.0;0;0.0;593;1;0
2013-06-26;2013;6;26;Wednesday;70;1;vclima de m1 no enfria;no se encontro falla;aire acondicionado;0.0;0;0.0;289;4;0
2013-07-14;2013;7;14;Sunday;70;1;olor a quemado;se cambio cableado de climas;aire acondicionado;0.0;0;0.0;289;4;0
2013-07-22;2013;7;22;Monday;70;1;control depuertas no permite abrir puertas;se cambia interfase de control de puertas;control de puertas y velocidad;0.0;0;0.0;915;1;0
2013-07-23;2013;7;23;Tuesday;70;1;falla de velocimetro;se cambia sensor de velocidad;sensores de velocidad;0.0;0;0.0;915;1;0
2013-08-11;2013;8;11;Sunday;70;1;falla de freno y golpeteo en ruedas;maquinado de ruedas;ruedas;0.0;0;0.0;289;3;0
2013-08-31;2013;8;31;Saturday;70;1;falla de disyuntor;se restablecio;disyuntor;0.0;0;0.0;593;1;0
2013-09-10;2013;9;10;Tuesday;70;1;bloqueo a 3 bars;no se encontro falla;unidad neumatica de frenado;0.0;0;0.0;257;2;0
2013-09-11;2013;9;11;Wednesday;70;1;puerta 3 izq no cierra;se cambia pletina;puertas;0.0;0;0.0;1319;1;0
2013-09-23;2013;9;23;Monday;70;1;ruido en area de acoplador de m2;se revisa cople de motor de traccion m2;motor de traccion;0.0;0;0.0;740;3;0
2013-10-28;2013;10;28;Monday;70;1;falla de puertas;fuente de uef averiada;unidad electronica de frenado;0.0;0;0.0;915;1;0
2013-11-12;2013;11;12;Tuesday;70;1;puerta 1 izq sin control;se cambia pletina;puertas;0.0;0;0.0;1319;1;0
2013-11-12;2013;11;12;Tuesday;70;1;puerta 3 y 5 izq no cierran;se cambian pletinas;puertas;3.0;0;0.0;593;1;0
2013-11-29;2013;11;29;Friday;70;1;falla en disyuntor;se repara unidad inversora de cap;convertidor de traccion;1.0;0;0.0;1319;1;0
2014-02-19;2014;2;19;Wednesday;70;1;fala en climas m y m2;se cambia comresor de clima m;aire acondicionado;0.0;0;0.0;1285;4;0
2014-03-07;2014;3;7;Friday;70;1;3a puerta lado derecho no funciona;se apaga tren;puertas;0.0;0;0.0;ITL;1;0
2014-03-08;2014;3;8;Saturday;70;1;ta puerta no abre;se restablece en linea;puertas;0.0;0;0.0;289;1;0
2014-03-17;2014;3;17;Monday;70;1;fuga de aire en pantografo;se corrige fuga en tuberia de pantografo;pantografo;0.0;0;0.0;257;3;0
2014-04-09;2014;4;9;Wednesday;70;1;puertas derechas no abren;se cambio sicas;unidad de control de auxiliares;2.0;1;60.0;1319;1;1
2014-05-08;2014;5;8;Thursday;70;1;falla de cea;se cambia filtro de alterna;convertidor de auxiliares;1.0;0;0.0;1319;1;0
2014-06-10;2014;6;10;Tuesday;70;1;clima de m2 no enfria;en revision;aire acondicionado;0.0;0;0.0;2269;4;0
2014-06-11;2014;6;11;Wednesday;70;1;clima de m2 no enfria;en revision;aire acondicionado;0.0;0;0.0;2269;4;0
2014-07-07;2014;7;7;Monday;70;1;clima e m1 no enfria;se corrige falso contacto;aire acondicionado;0.0;0;0.0;2269;4;0
2014-09-11;2014;9;11;Thursday;70;1;puertas no abren;se resetea sicas;unidad de control de auxiliares;2.0;1;15.0;1285;1;1
2015-01-02;2015;1;2;Friday;70;1;falla de disyuntor;bobina de disyuntor danada;disyuntor;0.0;0;0.0;1319;1;0
2015-04-24;2015;4;24;Friday;70;1;clima m1 no enfria;se esta revizando;aire acondicionado;0.0;0;0.0;2269;4;0
2015-05-01;2015;5;1;Friday;70;1;no abren puertas;se resetea sicas m1 y se cambia m2;unidad de control de auxiliares;8.0;0;0.0;257;1;1
2015-05-09;2015;5;9;Saturday;70;1;puertas no responden;se reparo sicas;unidad de control de auxiliares;0.0;0;0.0;1319;1;0
2015-05-12;2015;5;12;Tuesday;70;1;filtraciones de agua;se corrigen filtraciones;bastidores y carroceria;0.0;0;0.0;2269;4;0
2015-05-27;2015;5;27;Wednesday;70;1;voceo no funciona;se cambia microfono;radio y voceo;1.0;0;0.0;1319;1;0
2015-07-17;2015;7;17;Friday;70;1;falla de disyuntor;se resetea disyuntor en los vehiculos;disyuntor;4.0;1;50.0;1319;1;1
2015-08-03;2015;8;3;Monday;70;1;clima m1 no enfria;se corrigio falso contacto;aire acondicionado;0.0;0;0.0;1285;2;0
2015-08-06;2015;8;6;Thursday;70;1;clima de m2 no enfria;se resetea equipo;aire acondicionado;0.0;0;0.0;2269;4;0
2015-08-10;2015;8;10;Monday;70;1;clima de m2 no enfria;en revision;aire acondicionado;0.0;0;0.0;2269;4;0
2015-08-18;2015;8;18;Tuesday;70;1;falla en control de puertas;se cambia control de puertas;control de puertas y velocidad;0.0;0;0.0;1319;1;0
2015-09-07;2015;9;7;Monday;70;1;falla de disyuntor;se resetea en l2;disyuntor;0.0;0;0.0;915;1;0
2015-09-09;2015;9;9;Wednesday;70;1;clima de m2 no enfria;en revision;aire acondicionado;0.0;0;0.0;2269;4;0
2015-11-15;2015;11;15;Sunday;70;1;1as puertas derecha e izquierda no abren;se cambian pletinas;puertas;1.0;0;0.0;1285;1;0
2015-12-07;2015;12;7;Monday;70;1;falla de disyuntor y bloqueo a dos basr;se resetea disyuntor;disyuntor;4.0;0;0.0;1319;1;0
2010-07-07;2010;7;7;Wednesday;71;1;falla mayor de frenado;ruido en sensores se borran memo;sensores de velocidad;6.0;1;85.0;1285;1;1
2010-09-27;2010;9;27;Monday;71;1;puerta da mtto cierre estand algo abierta 5 cm;se ajusto a 20 mm;puertas;1.0;0;0.0;289;3;0
2010-11-26;2010;11;26;Friday;71;1;falla de cea y cet;se reviso encontrandose normal;convertidor de auxiliares;3.3;0;0.0;915;1;0
2011-03-23;2011;3;23;Wednesday;71;1;olor a quemado en cabina;conector de fanales quemado;cabina;0.0;0;0.0;740;2;0
2011-10-12;2011;10;12;Wednesday;71;1;no abre puertas en vehs 6149;falso en linea 35;puertas;5.0;1;30.0;915;2;1
2011-11-29;2011;11;29;Tuesday;71;1;rechinido en balatas;se lijaron discos de freno;frenos de disco;2.0;0;0.0;1285;3;0
2012-01-04;2012;1;4;Wednesday;71;1;no abren puertas;se cambian terminales en arnes de scp;control de puertas y velocidad;1.0;1;30.0;1319;1;1
2012-01-15;2012;1;15;Sunday;71;1;falla de cea;se reparan tarj disparo;convertidor de auxiliares;4.3;0;0.0;289;1;0
2012-03-28;2012;3;28;Wednesday;71;1;falla en cea;se cambia tarjeta detectora de alta tension;convertidor de auxiliares;0.0;0;0.0;915;1;0
2012-04-18;2012;4;18;Wednesday;71;1;falla de cet;se cambia tvl;convertidor de traccion;0.0;0;0.0;593;1;0
2012-11-29;2012;11;29;Thursday;71;1;puerta 6 der da mantenimiento de cierre con pie atorado;no se encontro falla;puertas;1.0;0;0.0;257;2;0
2013-03-24;2013;3;24;Sunday;71;1;falla de ventilacion;se restablece termico de ventilador;interiores de vehiculo;2.0;0;0.0;1285;2;0
2013-09-05;2013;9;5;Thursday;71;1;falla de cea;se resetea cea;convertidor de auxiliares;5.0;1;80.0;1319;1;1
2013-11-22;2013;11;22;Friday;71;1;falla de cea;se reseteo cea;convertidor de auxiliares;0.0;0;0.0;1319;1;0
2014-02-26;2014;2;26;Wednesday;71;1;las 3 puertas de m lder no cierran;se cambio bobina a electrovalvula;electrovalvulas;0.0;0;0.0;257-289;2;0
2014-03-18;2014;3;18;Tuesday;71;1;falla de cea;no se encontro falla;convertidor de auxiliares;0.0;0;0.0;915;1;0
2014-04-04;2014;4;4;Friday;71;1;falla de cet y velocidad limitada;modificaron ajuste de diamentro;convertidor de traccion;1.0;0;0.0;289;1;0
2014-06-08;2014;6;8;Sunday;71;1;fanales no funcionan;se cambiaron focos;lamparas de senalizacion;0.0;0;0.0;2269;2;0
2014-06-20;2014;6;20;Friday;71;1;falla de cet y velocidad limitada;se ajusta diametro de rueda;convertidor de traccion;4.0;0;0.0;593;1;0
2014-06-22;2014;6;22;Sunday;71;1;falla de cet;diametro de rueda bajo;convertidor de traccion;2.0;0;0.0;1285;1;0
2014-07-24;2014;7;24;Thursday;71;1;falla de cet y velocidad limitada;se ajusta diametro de rueda;convertidor de traccion;1.0;0;0.0;915;1;0
2014-09-08;2014;9;8;Monday;71;1;no encienden fanales principales;se cambia socket y bilux;lamparas de senalizacion;0.0;0;0.0;289;2;0
2015-02-05;2015;2;5;Thursday;71;1;bloqueo 32 bar sin senalizacion;se ajusta acoplador;acoplador;15.0;1;50.0;289;2;1
2015-06-20;2015;6;20;Saturday;71;1;ahm del manipulador se queda pegado;se cambia manipulador;manipulador;0.0;0;0.0;1319;1;0
2015-10-09;2015;10;9;Friday;71;1;no permite el cierre de puertas;se cambia contactos a bcp;botoneria;0.0;0;0.0;289;2;0
2015-11-02;2015;11;2;Monday;71;1;fanales exteriores no encienden;se cambian bilux;fanales;0.0;0;0.0;289;2;0
2010-01-11;2010;1;11;Monday;72;1;fuga a la altura de lla articulacion;se cambia filtro de salida del mcp;tuberias y mangueras neumaticas;2.0;0;0.0;740;3;0
2010-06-07;2010;6;7;Monday;72;1;clima de cabina fuga condensado;se reparo;aire acondicionado;0.0;0;0.0;1285;4;0
2010-07-02;2010;7;2;Friday;72;1;bloqueo a 32 bars;electronicos cambian tmg;cabina;4.5;1;75.0;915;1;1
2010-10-09;2010;10;9;Saturday;72;1;falla de cea y disyuntor;no se encontro falla;convertidor de auxiliares;0.0;0;0.0;915;1;0
2011-04-29;2011;4;29;Friday;72;1;radio no funciona;se cambia radio;radio y voceo;0.0;0;0.0;289;1;0
2011-07-19;2011;7;19;Tuesday;72;1;bloqueo a 3 y lampara de paratren apagada;cable danado en paratren;paratren;4.3;0;0.0;915;1;0
2011-08-13;2011;8;13;Saturday;72;1;chapa de cabina no cierra;se cambio chapa;cabina;0.0;0;0.0;257;3;0
2011-08-25;2011;8;25;Thursday;72;1;falla de convertidor de traccion;se cambia tvl;transductores;0.0;0;0.0;915;1;0
2011-09-04;2011;9;4;Sunday;72;1;fanales princ no funciona;se cambiaron focos bilux;lamparas de senalizacion;0.0;0;0.0;257;2;0
2011-10-02;2011;10;2;Sunday;72;1;baja traccion;se resetearon equipos;convertidor de traccion;0.0;0;0.0;915;1;0
2012-06-03;2012;6;3;Sunday;72;1;clima de cabina no enfria;en revision;aire acondicionado;0.0;0;0.0;1285;4;0
2012-06-06;2012;6;6;Wednesday;72;1;bloqueo a 3 bars paratren apagado;no se encontro falla;paratren;1.0;0;0.0;1319;1;0
2012-06-08;2012;6;8;Friday;72;1;bloque 32 paratren;se cambio sensor de m1;acoplador;7.0;1;70.0;1285;2;1
2013-03-13;2013;3;13;Wednesday;72;1;chapa de cabina se atora;se cambia chapa;cabina;0.0;0;0.0;740;3;0
2013-08-11;2013;8;11;Sunday;72;1;chapa se atora al abrir;se ajusto chapa ;cabina;0.0;0;0.0;289;3;0
2013-11-14;2013;11;14;Thursday;72;1;baja presion tuberia de equilibrio;se cambia presostato;presostatos;0.0;0;0.0;289;3;0
2014-01-18;2014;1;18;Saturday;72;1;falla de paratren;se reviso estando normal;paratren;0.0;0;0.0;1319;1;0
2014-06-09;2014;6;9;Monday;72;1;brincoteo y falla de freno;no se encontro falla;suspension;2.0;0;0.0;2269;3;0
2014-06-28;2014;6;28;Saturday;72;1;falsa ocupacion;se corrigen 2 trenzas de tierra;ruedas;0.0;0;0.0;740;2;0
2014-06-29;2014;6;29;Sunday;72;1;no encienda lampara de paratren y tiene bloqueo a 32 bars;se acomoda cableado;paratren;0.0;0;0.0;257;1;0
2014-06-30;2014;6;30;Monday;72;1;aire acondicionado de cabina condensa mucho;se carga gas;aire acondicionado;0.0;0;0.0;2269;4;0
2015-08-29;2015;8;29;Saturday;72;1;falla de compresor;se reajusto bimetalico rbc;relevadores;3.0;0;0.0;740;2;0
